"x"
0
0.03
0.02
0.09
0.12
0.11
0.08
3.98
106.2
281
432.8
537.4
583.2
566.6
488.2
356.3
189.5
27.98
0.04
0
0
0
0
0.02
0.02
0.02
0.02
0.02
0.04
0.01
0.01
3.65
110.5
290.2
442.8
548.4
595.4
578.9
499.9
367.5
198.9
31.24
0.07
0
0
0
0
0
0
0.01
0.01
0.02
0.01
0.05
0.09
3.65
109.7
286.9
439.2
546.3
592.7
576.6
499.2
366.8
197.1
31.67
0.08
0
0
0
0
0
0.01
0.01
0.01
0.02
0.01
0.01
0.02
3.56
106.3
282.9
434.4
541.6
586.7
576.3
499.5
305.2
125.7
15.04
0.04
0
0
0
0
0
0
0
0
0
0
0
0
4.85
95.1
276.8
442
546.1
599.7
584.6
507.7
374.2
206.8
35.53
0.26
0.03
0.02
0.02
0
0
0
0
0
0
0
0
0
3.41
110
288.6
442.5
552
601.8
589.2
512.8
380.5
211.6
37.9
0.26
0.03
0.01
0
0.02
0.01
0.01
0
0.01
0.01
0
0
0
2.91
77.79
261.6
423.5
542
600.2
595.7
478.4
191
170.8
25.09
0.2
0.06
0.02
0.03
0.01
0.01
0
0
0
0.01
0
0
0
1.17
41.05
107.6
160.5
252.1
534.7
343.4
397.9
270.3
130.2
21.81
0.25
0.08
0.07
0.02
0.01
0
0
0
0
0
0
0
0
2.53
62.32
268.3
418.4
525.4
576.8
564.9
492.7
367.8
200.7
30.14
0.24
0.04
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0
0.01
0
2.02
39.23
246.4
399.7
551.5
555.2
530.9
482.5
229.6
200.8
35.85
0.22
0.06
0.03
0.02
0.01
0.01
0
0.01
0
0
0
0
0
3.89
83.4
139.1
326.8
309.4
224.5
179.4
164.8
60.38
42.1
17.4
0.03
0.02
0.02
0.01
0.01
0.01
0
0.02
0.01
0.01
0.01
0.01
0.02
1.7
46.63
319
418.3
510.5
579.1
571.7
406.7
344.2
138.2
34.5
0.3
0.02
0.01
0.01
0
0
0.01
0
0
0
0
0
0
4.41
116.8
350.2
480.4
548.7
601.7
502.3
523.3
391.4
223.8
46.98
0.25
0.05
0.05
0.02
0.01
0
0
0
0
0
0.01
0.01
0.01
3.66
111.2
292.2
448.6
560.1
612.4
602.1
528.3
398.3
229
47.13
0.28
0.02
0.01
0.02
0.02
0
0
0
0
0
0.01
0
0
3.99
114.5
298.1
455.5
569
622.4
613.7
539.9
408.3
236.3
54.1
0.48
0.04
0.01
0.01
0
0
0
0
0
0
0
0
0
3.87
117.3
301.7
462
576.6
631.3
622.4
521.6
365.7
184.3
47.74
1.07
0.04
0.01
0.01
0.01
0
0
0
0
0
0
0
0
4.36
117.3
298.8
458
571.8
625.7
614.6
547.7
420
235.5
64.09
0.74
0.03
0.01
0.01
0
0
0
0
0
0
0
0
0
5.41
153
197.5
388.6
557.3
553.6
361.1
500.9
416.5
140.9
30.82
0.4
0.05
0.02
0.01
0.01
0
0
0
0
0
0
0.01
0
6.38
97.6
239.5
407.6
512.1
553.2
568.6
513.7
396.1
247.5
63.94
0.77
0.05
0.01
0
0.01
0
0
0
0
0
0
0
0
6.04
117.5
294
479.2
589.5
617.4
632.2
499.7
276.2
148.2
59.23
1.21
0.11
0.04
0.06
0.03
0.03
0.02
0.04
0.02
0.02
0.05
0.01
0.01
5.15
116.8
295.4
454.6
570.8
628.6
626.4
558.6
426.3
254.2
68.28
0.9
0.1
0.09
0.11
0.09
0.07
0.04
0.03
0.03
0.02
0.02
0.02
0.01
4.98
132.5
326.6
490.8
612.6
659.2
663.1
593.7
434.3
253.4
67.28
0.55
0.01
0
0
0
0
0
0
0
0
0
0
0
4.62
86.2
177.4
387.3
519.1
383.2
471.6
563.6
438
315.1
106.3
1.89
0.06
0.01
0
0.01
0
0
0
0.01
0
0
0
0
5.13
128
317.6
483.4
600.7
656.5
649.2
579.4
447.8
272.8
80.1
1.17
0.08
0.07
0.06
0.03
0.03
0.03
0.01
0.02
0.02
0.01
0.01
0.01
2.51
129.9
321.2
489
584.5
570.2
533.3
322.3
262.6
261.6
54.43
1.56
0.14
0.06
0.03
0.01
0.01
0
0
0
0
0
0
0
0.9
40.67
53.4
52.68
53.33
209
162.3
197.7
85.2
33.37
12.85
0.15
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.02
0.02
0.02
0.01
0.01
2.92
41.74
97
161.4
265.8
350.5
365.8
436
433.1
239.1
61.62
2.05
0.02
0.02
0.01
0
0
0
0
0
0
0
0
0
6.05
109.1
305.2
469.6
582.6
493.2
557.8
404.8
193.7
102.5
25.95
0.5
0.07
0.07
0.04
0.03
0.05
0.03
0.04
0.02
0.02
0.02
0.02
0.02
3.15
33.85
117.3
189.3
304.4
190.9
223
220.4
175.7
99.2
27.31
0.62
0.11
0.03
0.05
0.04
0.02
0.03
0.02
0.03
0.02
0.01
0.01
0.01
1.31
39.12
122.8
141.9
274
442.2
443.5
410.7
214.6
180.5
21.03
0.6
0.04
0.04
0.02
0.02
0.02
0.02
0.01
0.01
0.01
0
0.01
0
1.93
59.23
296.7
349.5
568.2
546
437.1
382.8
430.9
293.8
96.2
1.72
0.03
0.03
0.02
0.01
0.02
0.01
0.01
0.01
0.01
0.01
0
0.01
8.09
144.1
336.5
503.5
623.4
684.4
676.9
604.4
461.2
286.2
69.12
2.02
0.07
0.06
0.02
0.01
0.01
0
0
0
0.08
0
0
0
9.57
193.4
275.7
523.1
629.1
683.6
680.3
607.8
477.5
300.4
85.9
2.38
0.06
0.03
0.02
0.01
0
0
0
0
0
0
0
0
10.4
146.6
342.2
510.2
633.5
686.5
610.6
613.4
447.6
304.6
123.3
3.53
0.1
0.07
0.04
0.02
0.01
0
0
0
0
0
0
0
9.71
153.4
347.1
518.3
641.7
702
697.6
624.9
491.2
309.4
111.1
2.64
0.14
0.05
0.02
0.01
0.01
0.01
0
0
0
0
0
0
9.92
154.9
353.9
521.3
645.3
707.5
704
632.3
500.7
321.8
121.1
3.05
0.12
0.04
0.02
0
0
0.01
0
0
0
0
0
0
11.57
158.4
354.5
526.3
649.9
710.8
704.7
635.2
503.4
322.5
123.7
3.59
0.17
0.15
0.05
0.03
0.02
0.01
0
0
0
0
0
0
12.02
164.4
361.8
536.1
660.7
721.1
714.2
638.3
503.1
322
122.2
3.7
0.13
0.11
0.05
0.02
0.02
0.02
0.01
0
0.01
0
0
0
12.02
159
351.9
521.7
643.9
703.2
698.4
626.3
497.1
318.7
122.4
4.08
0.18
0.12
0.06
0.05
0.04
0.01
0.01
0.01
0.01
0
0
0
13.16
164
358
528.4
650.4
711.9
707.1
635.8
505.7
329.4
129.6
4.5
0.2
0.12
0.06
0.03
0.03
0.03
0.04
0.19
0.03
0.05
0.04
0.05
14.57
173.4
372.9
545.3
665.4
727.6
723.4
652.6
520.4
338.7
135.7
5.18
0.18
0.13
0.08
0.05
0.08
0.05
0.04
0.07
0.05
0.03
0.04
0.01
16.65
181.8
381.7
556.4
679.6
741.2
647.4
670.2
536.3
353.5
144.8
5.52
0.13
0.17
0.14
0.1
0.08
0.07
0.06
0.08
0.05
0.04
0.03
0.02
17.48
182.3
383.1
557.3
680.5
742
737.1
665.3
531.3
348.5
144.9
6.22
0.18
0.1
0.05
0.03
0.03
0.02
0.01
0.01
0.02
0.01
0.01
0
18.24
182
379.6
553.4
675.8
737.7
732.8
660.3
528.2
346.2
143.7
6.4
0.15
0.1
0.03
0.02
0
0.01
0.01
0
0
0
0
0
14.48
184.7
382.6
556.3
581.4
708.4
753
692.1
505.4
296.8
117.7
7.55
0.18
0.1
0.04
0.02
0.02
0.01
0.05
0.01
0
0
0
0
8.75
181.8
391.1
563.4
686.5
748.4
742.6
669.8
535.1
352.5
149
7.48
0.19
0.13
0.06
0.02
0.01
0
0
0
0
0.01
0
0
21.78
190.3
382.2
551.3
575.7
742.6
546
570.8
538
348.9
151.4
11.08
0.15
0.15
0.1
0.06
0.03
0.01
0.02
0.01
0.01
0.01
0
0
23.14
192
393.3
574.7
699.8
761.1
754.5
680.5
547.2
363.1
157
9.09
0.14
0.05
0.02
0.01
0
0
0
0
0
0
0
0
26.09
202.2
404.2
580
707.5
766.8
699.8
566.9
501.2
212.2
94.1
6.75
0.15
0.09
0.05
0.03
0.01
0
0.01
0
0
0
0
0
20.05
128.6
347.3
488.1
623.7
659.2
646.7
590.7
432.8
216.4
112.1
8.95
0.17
0.13
0.06
0.03
0.03
0.02
0.02
0.01
0.01
0.01
0
0.01
14.07
111.2
311.1
424.5
639.3
730.3
627.7
451.5
380.5
224.5
125.6
11.59
0.12
0.07
0.07
0.04
0.03
0.01
0.01
0.01
0
0
0
0
36.45
114.2
318
619.8
600.9
884
808
719.2
296.5
214.1
102.1
9.32
0.18
0.12
0.07
0.07
0.07
0.06
0.01
0
0
0
0
0
29.62
205.1
408.8
583.6
707
766.2
757.1
690.4
476.2
324.1
105.8
16.42
0.09
0.06
0.07
0.03
0.03
0.04
0.04
0.04
0.02
0.01
0.01
0.02
10.29
211.4
432.6
638
744.6
641.8
819
627.4
271.7
304.4
127.2
17.16
0.04
0.03
0.03
0.02
0.01
0.01
0.01
0
0
0
0
0.01
36.31
221
425.5
599
722.6
789.5
787.4
715.3
581.4
392.2
183.3
16.61
0.08
0.03
0.02
0.01
0.01
0
0
0
0
0
0
0.03
40.96
235.9
442.9
619.3
745.2
810
815
756.3
587.8
400.9
189.5
18
0.16
0.06
0.02
0.01
0
0
0.1
0
0
0
0
0.03
43.74
238
444.4
620.3
745.3
806
797.2
718.6
579.4
394.5
103.2
11.12
0.14
0.05
0.03
0.03
0.01
0.01
0
0.01
0
0
0
0.06
43.09
237.2
430.3
608.1
733
797.5
789.3
711.6
564.7
338
125.6
29.4
0.15
0.1
0.06
0.05
0.06
0.06
0.02
0.04
0.03
0.03
0.02
0.07
26.88
205.5
444.1
636
670.8
630
251.2
535.5
319.7
167.8
175.2
22.04
0.06
0.07
0.03
0.01
0.01
0.01
0.01
0.01
0
0.13
0.01
0.03
16.18
57.33
57.55
99.7
151.6
176.5
142.3
150.2
94.3
69.52
27.41
3.41
0
0.01
0
0
0
0
0
0
0
0
0.01
0.02
10.66
102
334
624.6
726
823
707.7
411.1
267.2
409.5
196.6
21.32
0.03
0
0
0
0
0
0
0
0
0
0.04
0.17
63.85
256.8
459.8
631.4
755.4
819
826
735.4
600.7
429.1
195.5
22.22
0.05
0.01
0
0
0
0
0
0
0
0
0
0.33
65.39
270.7
476.4
657.5
784.6
849
836
754.9
616.8
426.2
209.5
26.36
0.05
0.02
0.01
0
0.01
0
0
0
0
0
0.01
0.42
66.34
272.4
486
665
790.4
852
842
763.6
624.7
432.6
215.2
27.75
0.14
0.05
0.04
0.04
0.02
0.01
0.02
0.02
0.02
0.01
0.01
0.49
71.36
282.5
495.9
674.6
800
862
852
774.5
629.6
439.5
221
29.83
0.21
0.13
0.15
0.14
0.12
0.07
0.06
0.07
0.05
0.03
0.02
0.54
69.74
277.7
489.8
667.5
791.6
851
842
762.4
621.8
430.6
213
29.52
0.2
0.08
0.06
0.03
0.03
0.01
0.01
0.05
0
0
0
0.64
73.87
285
497
674.5
802
862
853
773.6
628.9
436.7
216.5
30.96
0.19
0.14
0.08
0.08
0.02
0.02
0.01
0
0.01
0.01
0.02
0.8
75.96
286.2
499
676.7
800
859
847
768.2
626.3
436
218.9
31.15
0.17
0.16
0.09
0.06
0.05
0.05
0.03
0.04
0.03
0.02
0.02
1.01
86.1
303.2
517.4
696.4
823
883
872
789.9
646
427.2
256.4
22.08
0.18
0.13
0.11
0.06
0.04
0.01
0.02
0.02
0.01
0.01
0
0.94
29.69
113.2
260.2
409.7
688.8
836
699.2
474.6
299.6
269
80.4
14.78
0.17
0.18
0.14
0.16
0.18
0.21
0.15
0.16
0.17
0.15
0.14
0.83
84.9
295.5
503.3
675
797.1
855
844
766.8
627.3
439.5
227.8
36.69
0.16
0.13
0.16
0.19
0.16
0.17
0.18
0.14
0.13
0.09
0.13
1.41
92.5
306.2
516.1
689.3
808
867
857
778.9
633
444.8
232
39.56
0.2
0.18
0.14
0.15
0.16
0.13
0.11
0.1
0.11
0.09
0.09
1.58
94.9
305.1
513.2
686.4
810
872
844
756.5
591.1
412.1
262.8
26.1
0.16
0.19
0.17
0.1
0.09
0.08
0.07
0.06
0.05
0.03
0.01
3.25
102.9
317.1
526.3
701.2
822
874
858
770.7
670.1
449.8
193.4
29.33
0.2
0.19
0.14
0.08
0.03
0.04
0.03
0.03
0.01
0.01
0
2.55
107.7
323.6
534.4
713.7
837
870
888
784.7
596.1
466.7
245.4
31.83
0.2
0.18
0.11
0.11
0.07
0.05
0.02
0.02
0.02
0.01
0
2.7
88.4
271.9
388
718.4
703.3
694.9
826
629.7
612.2
441.5
108.5
24.4
0.23
0.15
0.17
0.17
0.16
0.18
0.16
0.13
0.07
0.08
0.06
1.71
78.36
161.2
318.1
537.8
644.7
892
890
810
683
92.6
60.16
20.81
0.22
0.17
0.19
0.13
0.13
0.1
0.08
0.09
0.11
0.06
0.06
0.58
19.59
60.27
157.5
308.2
626.4
696.3
745.1
821
604.1
237
247.5
44.2
0.26
0.14
0.12
0.1
0.09
0.06
0.07
0.03
0.02
0.02
0.02
3.37
117.9
328
534.9
705.1
825
881
870
789.4
648.6
461.1
246.7
49.75
0.25
0.13
0.19
0.12
0.06
0.05
0.03
0.01
0.02
0.01
0
4.93
129
347.7
556.8
727.1
851
905
889
814
674.1
477.9
250.3
59.62
0.26
0.15
0.18
0.17
0.09
0.06
0.05
0.02
0
0.01
0
6.1
144.8
377
556.3
741.7
876
938
912
783.3
537.6
410
220.6
27
0.28
0.15
0.15
0.12
0.14
0.16
0.09
0.06
0.06
0.03
0
5.75
144.2
367.3
579.5
752
874
928
909
822
675
481.1
258.3
54.15
0.29
0.16
0.09
0.05
0.04
0.07
0.07
0.06
0.06
0.09
0.07
5.8
141.9
361.1
564.1
686.7
849
904
890
807
663.3
448
251.2
47.99
0.3
0.16
0.14
0.11
0.14
0.18
0.14
0.15
0.12
0.17
0.11
7.53
147.9
365.6
573.5
744.3
863
906
884
820
674.6
484.3
265.4
61.14
0.39
0.17
0.17
0.16
0.18
0.18
0.16
0.11
0.12
0.12
0.11
8.65
160.1
380.7
591.8
764.4
884
938
921
835
687
494
272.6
63.17
0.42
0.19
0.15
0.11
0.05
0.04
0.02
0.02
0.04
0.02
0
10.58
162.9
384.5
595.4
769.4
890
942
926
841
693.1
497.4
274.9
64.4
0.4
0.18
0.2
0.14
0.12
0.09
0.02
0.04
0.02
0.02
0
10.53
159.5
381.3
594.2
770.3
891
944
927
843
693.4
502.2
281.9
65.91
0.47
0.15
0.18
0.18
0.2
0.13
0.09
0.04
0.02
0.03
0.02
9.29
112.7
349.3
604
723.7
828
919
795.4
558.9
389.3
291.7
233.5
60.33
1.54
0.13
0.15
0.15
0.15
0.1
0.04
0.05
0.04
0.03
0.02
7.86
165.3
385.3
595.1
769.8
888
929
922
838
690.1
495.9
273.9
68.28
0.52
0.12
0.16
0.17
0.17
0.16
0.11
0.06
0.03
0.02
0.02
13.61
166.7
386.4
595.1
762.7
883
938
880
744.8
651.2
446.1
307.8
68.4
0.56
0.16
0.18
0.18
0.13
0.13
0.11
0.14
0.1
0.08
0.08
15.41
177.7
405
615
771.5
852
899
936
852
706.4
510.3
275
67.97
0.78
0.14
0.16
0.17
0.15
0.11
0.08
0.02
0.03
0.02
0.02
13.71
178.7
386.7
597.3
790.9
907
964
905
838
679.3
509.8
293.9
49.3
1.21
0.15
0.12
0.14
0.09
0.04
0.04
0.04
0.03
0.02
0.03
20.01
198
423.5
631.8
806
917
984
958
862
689.5
514.6
232.5
73.51
1.18
0.13
0.06
0.02
0.01
0.02
0.01
0.04
0
0
0
18.74
191.1
427.1
638.7
811
928
980
899
949
711.1
309.6
282.3
